Шаг dt Diff_x Diff_y Diff_z
445 0.4450000000000003 -0.3703605275978621 -0.3854404115938622 -0.46527573557255475
446 0.4460000000000003 -0.27782679324647996 -0.25528074706427734 -0.36051633013615986
447 0.4470000000000003 -0.16527272708916807 -0.18288240446875575 -0.263426181315322
448 0.4480000000000003 -0.037899014519154006 -0.19209137067230903 -0.18211021052643042
449 0.4490000000000003 0.08919843410555317 -0.3066518707303342 -0.1223134831720524
450 0.4500000000000003 0.18584784998534998 -0.5357716068098054 -0.08741649736189439
451 0.4510000000000003 0.216106449949643 -0.8516209492579974 -0.07909199175744472
452 0.4520000000000003 0.16708419145513997 -1.187769647641124 -0.09818638388296819
453 0.4530000000000003 0.062333144408244 -1.4775863209568212 -0.14526176142038277
454 0.4540000000000003 -0.062427596562182996 -1.6873572295961217 -0.22032519473164122
455 0.4550000000000003 -0.18396875540746516 -1.8113516547966793 -0.3214827859777504
456 0.4560000000000003 -0.293777373339831 -1.8548215478965435 -0.4427769197176273
457 0.4570000000000004 -0.39045363335258987 -1.8259784968054658 -0.57246029301948
458 0.4580000000000004 -0.47364068153982397 -1.7351674059957434 -0.693704858308551
459 0.4590000000000004 -0.541632653855348 -1.595075256399841 -0.7886867276067073
460 0.4600000000000004 -0.5915567766452541 -1.4193956250788993 -0.844094924945287
461 0.4610000000000004 -0.6205667460444291 -1.22072402464218 -0.8545014559002231
462 0.4620000000000004 -0.6268249339579616 -1.0094165877843813 -0.8219949434585695
463 0.4630000000000004 -0.6097725423336059 -0.7940815593127869 -0.7535622586558736
464 0.4640000000000004 -0.5697871202014688 -0.5831145042317502 -0.6585366577550649
465 0.4650000000000004 -0.5075297374781971 -0.3863763319803828 -0.5471638651414492
466 0.4660000000000004 -0.42328332129144597 -0.21655561277190594 -0.42995777355408094
467 0.4670000000000004 -0.3167127831469201 -0.0903610942783046 -0.31708954416177987
468 0.4680000000000004 -0.1879784443249939 -0.029903923285024614 -0.21746629437560597
469 0.4690000000000004 -0.042006955026723025 -0.06347218720704505 -0.13779556937778878
